filename, row_num, aid, status, num_context_saved, message
dlahrPrep_121231_BARD.xlsx, 217, 933, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 218, 938, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 219, 939, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 220, 953, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 221, 2104, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 222, 1401, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 223, 1402, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 224, 1403, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 229, 910, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 233, 925, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 237, 930, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 241, 931, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 244, 1405, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 247, 875, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 248, 892, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 249, 879, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 250, 880, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 251, 2390, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 252, 2406, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 253, 919, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 254, 889, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 255, 908, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 256, 909, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 258, 2161, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 261, 504656, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 262, 1476, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 263, 1478, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 264, 2158, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 265, 2737, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 266, 493215, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 267, 2249, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 268, 2383, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 270, 504751, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 275, 504752, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 276, 504752, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 280, 504754, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 285, 504758, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 290, 504759, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 295, 504760, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 300, 901, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 301, 1457, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 302, 2301, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 303, 2308, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 304, 1726, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 305, 1727, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 306, 1729, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 307, 1731, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 308, 1742, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 309, 1728, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 311, 995, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 318, 1454, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 325, 1724, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 332, 1725, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 339, 1730, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 346, 1732, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 348, 912, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 353, 942, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 358, 887, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 359, 2155, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 360, 2157, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 361, 2169, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 363, 493220, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 367, 881, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 368, 2312, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 369, 2537, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 371, 2702, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 375, 493219, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 379, 1452, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 384, 2162, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 389, 2163, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 393, 2164, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 395, 2584, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 400, 493209, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 404, 493216, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 408, 504581, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 413, 504590, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 418, 504605, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 423, 504610, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 428, 504611, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 433, 504612, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 438, 958, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 440, 914, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 445, 915, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 450, 1712, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 455, 1460, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 461, 1468, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 467, 1475, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 469, 1558, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 475, 1559, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 481, 1694, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 487, 1709, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 492, 1719, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 498, 1720, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 505, 1711, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 509, 1463, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 515, 2448, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 520, 1469, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 524, 1479, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 528, 1485, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 529, 1567, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 530, 1568, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 532, 1570, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 537, 1571, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 542, 1573, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 547, 2444, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 555, 2479, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 561, 2487, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 566, 2490, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 571, 2552, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 576, 2455, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 583, 2449, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 590, 2447, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 595, 1490, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 600, 1819, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 601, 2701, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 606, 2707, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 614, 493214, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 619, 540350, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 624, 540352, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 629, 540353, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 634, 540355, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 642, 602360, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 643, 602362, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 644, 602366, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 645, 602370, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 646, 602371, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 647, 602373, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 648, 602391, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 649, 602392, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 650, 602479, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 651, 602480, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 652, 624112, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 653, 624113, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 654, 624118, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 655, 624119, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 656, 1492, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 657, 2570, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 658, 1461, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 659, 1464, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 660, 1489, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 661, 1491, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 662, 1493, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 663, 2566, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 664, 2567, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 665, 2568, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 666, 434931, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 667, 434936, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 668, 1458, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 669, 1474, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 670, 1733, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 671, 1739, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 672, 1740, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 674, 2513, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 679, 2514, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 684, 2515, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 687, 488821, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 692, 488832, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 697, 488838, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 700, 504776, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 705, 504777, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 710, 504778, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 715, 504779, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 719, 489038, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 720, 489039, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 721, 2546, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 722, 2551, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 723, 2604, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 724, 2762, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 725, 2763, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 726, 489036, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 727, 489037, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 728, 492954, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 729, 492962, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 730, 1459, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 731, 1487, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 732, 1498, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 733, 493173, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 734, 1770, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 735, 1997, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 736, 1766, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 737, 1768, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 738, 2076, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 739, 2781, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 740, 504585, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 741, 2778, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 742, 2782, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 743, 2783, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 744, 504537, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 746, 504613, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 753, 2634, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 756, to be fixed, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 758, 2639, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 762, 2628, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 764, to be fixed, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 765, 2628, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 768, 504370, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 771, 504371, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 774, 1477, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 775, 1484, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 777, 504373, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 782, 504374, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 786, 504375, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 790, 504378, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 794, 504386, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 798, 2101, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 802, 540361, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 807, 1467, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 812, 2107, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 816, 2108, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 820, 2109, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 821, 2115, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 823, 540341, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 828, 1466, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 829, 1473, fail, 0, aid found in cell not a number or not in must load list, 
dlahrPrep_121231_BARD.xlsx, 830, 2100, fail, 0, aid found in cell not a number or not in must load list, 
